text,likes,comments,shares,time_posted,post_url,text_length,n_words,n_exclamation,n_question,n_emoji_token,n_hashtag
"Cần một danh phận!
Tại VIETTEL Y-FEST Quảng Ninh tối qua, Tăng Duy Tân đã thừa nhận “Simp ai đó”, khi thường xuyên về Hạ Long, đến mức người dân ở đây có thể đã quen mặt.

Và bài Bật Tình Yêu Lên ban đầu tên là 7414 - Trong đó 74 là biển số Quảng Trị, 14 là Quảng Ninh!

Đúng màn ra mắt nhà gái không thể mượt hơn!!

#YFEST #SYNCOFHEART",6709,16,17,,https://www.facebook.com/reel/2214431376144667/,336.0,73.0,4.0,0.0,0.0,2.0
"(PLO)- 15 m tường Hoàng thành Huế vừa được tu bổ khẩn cấp mang diện mạo ""lạc lõng"" so với tổng thể rêu phong.

#plo #baophapluattp #baophapluattphcm",57,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid024Q8aV4HpyZ8CUsSjtQ6M6EPAx5ZeQMbxv2ZhAN8jv2Z5w1Yuj4QaJoYEFpxvf2ofl,148.0,27.0,0.0,0.0,0.0,3.0
"(PLO)- Cựu bộ trưởng Nguyễn Thị Kim Tiến nói câu hỏi về lãng phí đã ""chạm đúng nỗi đau đớn""; theo bị cáo thì thời bà đương nhiệm, ""chưa từng biết hay được thông báo, hướng dẫn"" rằng có quy định tính lãng phí như vậy.

#plo #baophapluattp #baophapluattphcm",51,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid028yHCskfS2UbByUZrZfCy34J6xQSqoX2nR4pWxgMAqvVvRn9aECuxsn4XzjRYo7Bl,255.0,49.0,0.0,0.0,0.0,3.0
"Chủ tịch xã, phường ở TP.HCM được quyết nhiều khoản chi từ 500 triệu đồng trở lên",66,1,0,,https://www.facebook.com/phapluattp.vn/posts/pfbid0SNHb8ogZh8C1wxyMMJQfAQ7tbTbQa8SPPE8hDRZAyWkuXYQrsjMSEJrptzQvmPF6l,81.0,17.0,0.0,0.0,0.0,0.0
"Kỷ lục Guinness Thế giới đã vinh danh BTS là những biểu tượng, trở thành nhóm nhạc và Nghệ sĩ Châu Á DUY NHẤT góp mặt trong Danh sách này! Kỷ lục Guinness Thế giới cho biết:

""Họ là một BIỂU TƯỢNG vì BTS không chỉ đưa K-pop vươn ra thế giới mà còn làm nên lịch sử với thứ âm nhạc đa thể loại, bao trùm các chủ đề như sức khỏe tinh thần, sự cô đơn và sự trưởng thành.""",8369,481,236,,https://www.facebook.com/hhsb.vn/posts/pfbid0b8LDwci8U8nULK4wtxzukiF194DjiuzVHcHkqdv8JuZaGPWjknXCL4F4fJWKzAyRl,367.0,82.0,1.0,0.0,0.0,0.0
"Ít khi đăng video với bạn nam, vì thế sau story mới đây của Khánh Huyền 2K4, cư dân mạng bàn tán về chàng trai xuất hiện cùng nữ KOL và nghi vấn đang tìm hiểu nhau. 

Profile của anh chàng đã được cộng đồng mạng nhanh chóng tìm thấy: Cầu thủ Zan Nguyễn sinh năm 2006, cao 1m93 và hiện đang thi đấu ở giải hạng Nhất quốc gia cho CLB TP.HCM. 

Phản ứng thân thiết của cả hai, cộng thêm việc Khánh Huyền không ngại ""thả tim"" cho bài đăng nghi vấn chuyện tình cảm với Zan Nguyễn khiến nhiều khán giả hy vọng cô sớm có một ""happy ending"".",7725,273,53,,https://www.facebook.com/hhsb.vn/posts/pfbid0v9FAtMn65BdMsAYbZ5bGG9PXPWjkremnL7kYJWwpboeL7VfPpy8qMT1cvWq3eLuQl,533.0,112.0,0.0,0.0,0.0,0.0
"Khi Im YoonA và Han So Hee cùng diện váy hồng, qua ""ống kính hung thần nhiếp ảnh"" Getty Images tại sự kiện thuộc khuôn khổ LHP Cannes 2026",3875,192,22,,https://www.facebook.com/hhsb.vn/posts/pfbid0L926pP26ebrAhj9LWQKAoYD4qfCcQR5ybgHZHEsmiSBGeLQ66TfN6wNozRULyqsCl,138.0,29.0,0.0,0.0,0.0,0.0
"(PLO)- Một nam thanh niên ở Đắk Lắk đến TP.HCM làm việc, gửi về gia đình 3 triệu đồng rồi mất liên lạc nhiều tháng qua.

#plo #baophapluattp #baophapluattphcm",110,1,8,,https://www.facebook.com/phapluattp.vn/posts/pfbid02xpKgSAEzmJozszooALqj6ZpeJNEYhmsYCeH8r8ewQG4MWWpD7urm2v52j5PZSU9jl,158.0,29.0,0.0,0.0,0.0,3.0
"(PLO)- Sở Quy hoạch - Kiến trúc TP.HCM vừa có tờ trình gửi UBND TP về việc chấp thuận phương án tuyến công trình, vị trí công trình dự án đường vượt biển kết nối khu vực Cần Giờ và Vũng Tàu.

#plo #baophapluattp #baophapluattphcm",148,1,6,,https://www.facebook.com/phapluattp.vn/posts/pfbid02eymw8HdxKaMTc6VAp1vj13fVpdam3kFq2QeNhycr9FyLCzR9kdS4Ktxkrfavamxzl,229.0,45.0,0.0,0.0,0.0,3.0
"📰 Mời quý bạn đọc xem báo in số 105, phát hành ngày hôm nay (21-05-2026), dưới bình luận 👇

#plo #phapluattp #baophapluattp #epaper",7,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid024UVwoAUp7F9CSfxSQqT1Dt5ukiNWcnRQALWn9SsdCgx6vguy2VXBsjLaTG3s77S6l,131.0,24.0,0.0,0.0,0.0,4.0
"(PLO)- Một trong ba khách sạn có vị trí đắc địa, che khuất tầm nhìn ven biển Quy Nhơn đã được tháo dỡ, phục vụ cho mục đích công cộng.

#plo #baophapluattp #baophapluattphcm",53,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid038DcFLqzcH2GR7G1HNWLQtpxKK3SYjbekoWaRH2NFPvhi33LU5n7h1URQFcrJ8iCql,173.0,33.0,0.0,0.0,0.0,3.0
"(PLO)- Trợ lý Điện Kremlin - ông Yury Ushakov nói rằng Tổng thống Nga Vladimir Putin và Tổng thống Mỹ Donald Trump có thể gặp nhau bên lề hội nghị thượng đỉnh Diễn đàn Hợp tác Kinh tế Châu Á Thái Bình Dương (APEC) tại Trung Quốc.

#plo #baophapluattp #baophapluattphcm",36,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid0D6FGR2gmbo92UxW8Tcc2ti7U29Yehpuj2uQc56biwMtJZy9Pp6fb67SWUfDZ6TkBl,268.0,50.0,0.0,0.0,0.0,3.0
"(PLO)- Để giảm áp lực lên hệ thống điện, ngành điện kêu gọi các tổ chức, cá nhân, doanh nghiệp chung tay thực hiện tiết kiệm điện.

#plo #baophapluattp #baophapluattphcm",29,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid02BAdeHSoqXvKxoCvrefAadycrNKFuctHEE5iLXHdnegnMLdkuAbuBgWM1suUfBPBJl,169.0,30.0,0.0,0.0,0.0,3.0
"(PLO)- Một vụ sạt lở đá vừa xảy ra ở xã Cẩm Tú, tỉnh Thanh Hóa làm một người t.ử v.o.n.g, hai người mất tích khi đang khai thác đá.

#plo #baophapluattp #baophapluattphcm",48,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid0MtutyUBppPpjNCwffH5CHrdBSxxb59PTaN6xin6TScsniHRAkDJfcx3ErSFs4fy5l,170.0,33.0,0.0,0.0,0.0,3.0
"(PLO)- Vùng mây đối lưu đang phát triển mạnh gây mưa dông, sét trên diện rộng tại TP.HCM.

#plo #baophapluattp #baophapluattphcm",43,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid0tfQXSJCLDQdBxeSNnPKH3eHdqHbfq77HwxDYUZ7Lu8vB9PL3gZHKKm7B5Agz1ChWl,128.0,21.0,0.0,0.0,0.0,3.0
"(PLO)- Sau khi s.á.t h.ạ.i người tình tại phòng trọ, nghi phạm dựng hiện trường giả nhảy cầu nhằm bỏ trốn nhưng đã bị lực lượng công an bắt giữ.

#plo #baophapluattp #baophapluattphcm",216,1,5,,https://www.facebook.com/phapluattp.vn/posts/pfbid06h9gD8TVACozVQpvQCDvuZbhUa95j2Tg8gK1TY6eot38ujsanNuJYEFqkuW5jkbQl,183.0,33.0,0.0,0.0,0.0,3.0
Han So Hee trở lại với LHP Cannes 2026:,6077,329,32,,https://www.facebook.com/hhsb.vn/posts/pfbid028XxT87gufzGqN2NbfJSWVtUF7UPidPcDamTGqwCjPuwkbrp65bJ49VJbnsqWSu21l,39.0,9.0,0.0,0.0,0.0,0.0
"38 giây viral cho chiếc nhan sắc ""hàng thật giá thật"" của Im Yoona tại thảm đỏ LHP Cannes 2026",6112,81,46,,https://www.facebook.com/reel/873029449063825/,94.0,20.0,0.0,0.0,0.0,0.0
Nhan sắc chuẩn công chúa của Yoona tại LHP Cannes 2026:,3698,75,21,,https://www.facebook.com/hhsb.vn/posts/pfbid02E3iyQmC7nEbm62WCiPF9NjuUarhVdcTcKFhk93dhJayMapkrqF5DLxEjAGqg2VgNl,55.0,11.0,0.0,0.0,0.0,0.0
"(PLO)- Từ các hội nhóm “vỡ nợ... ” đến diễn đàn c.ờ b.ạ.c, c.á đ.ộ, thậm chí mua bán nội dung nhạy cảm, không gian mạng đang bộc lộ nhiều “vùng tối”, tiềm ẩn nguy cơ phát sinh tội phạm nếu không được kiểm soát kịp thời.

#plo #baophapluattp #baophapluattphcm",9,1,5,,https://www.facebook.com/phapluattp.vn/posts/pfbid09eq1yiuCZL41u5LvdWNpnveD8c9cZgAoTBXk2UUvDANKMd7nffVWjWgBUom566zrl,258.0,50.0,0.0,0.0,0.0,3.0
"(PLO)- Tổ chức Y tế Thế giới (WHO) đánh giá nguy cơ bùng phát dịch Ebola ở mức cao ở cấp quốc gia và khu vực, nhưng ở mức thấp ở cấp toàn cầu.

#plo #baophapluattp #baophapluattphcm",35,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid02Ysc9FoPjnAcdPJhoVgBtx1fQVFk5yqQegZhNEyPYqc28x54czVX8FcPJ8PNpcfmLl,181.0,37.0,0.0,0.0,0.0,3.0
"(PLO)- Thủ tướng Anh Keir Starmer đã bảo vệ quyết định nới lỏng trừng phạt đối với hoạt động nhập khẩu nhiên liệu máy bay và dầu diesel Nga do Bộ Kinh doanh và Thương mại Anh và Công đảng đưa ra.

#plo #baophapluattp #baophapluattphcm",52,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid0Z8ZzAnh2PvpF9MVmNPhEntsmMkJ7GMvDzwMPxsJik4jpEpRhEdU6HSdt8UFZf9Esl,234.0,45.0,0.0,0.0,0.0,3.0
"(PLO)- Các quốc gia như Philippines hay Indonesia đã sử dụng xăng sinh học E20 nhiều năm qua.

#plo #baophapluattp #baophapluattphcm",177,1,7,,https://www.facebook.com/phapluattp.vn/posts/pfbid02T7rsQSvUgNwCPVjBHCWLWJRgS4W35UJkGKJG1RC4vnEYvYraamLwcrKHe1EQVLJGl,132.0,21.0,0.0,0.0,0.0,3.0
"(PLO)- Bộ trưởng An ninh Quốc gia có quan điểm cực hữu của Israel Itamar Ben-Gvir đã gây ra một làn sóng chỉ trích ngoại giao khi công bố đoạn video về cách xử lý những người bị bắt giữ trên đội tàu Global Sumud hướng tới Gaza.

#plo #baophapluattp #baophapluattphcm",147,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid02DoCW4aAzU85WtpJXT8xVKT7BBzAduiUmMbJrcVPWb3WrSqoktsWVzqZSGFqYPP4sl,266.0,51.0,0.0,0.0,0.0,3.0
"(PLO)- Cơ quan CSĐT Bộ Công an đã khởi tố 24 bị can liên quan đến vụ án xảy ra tại Công ty TNHH Khoáng sản và Luyện kim Việt Trung và các đơn vị có liên quan.

#plo #baophapluattp #baophapluattphcm",126,1,7,,https://www.facebook.com/phapluattp.vn/posts/pfbid02zkbCXGUDHr3VYTcXbkvHCdfF5RN1K9MUNdVAUzzrmcv4fUT7aqJcZv7vvni4Wx8el,197.0,41.0,0.0,0.0,0.0,3.0
"(PLO)- Lãnh tụ Tối cao Iran – ông Seyyed Mojtaba Khamenei có thông điệp mới, nhân kỷ niệm 2 năm ngày mất của cựu Tổng thống Ebrahim Raeisi; Lực lượng Vệ binh Cách mạng Hồi giáo Iran cảnh báo về những hậu quả “không thể tưởng tượng nổi” nếu Mỹ và Israel t.ấ.n c.ô.n.g; Giá dầu giảm nhẹ: Bộ trưởng Nội vụ Pakistan đến Iran lần thứ hai trong vòng chưa đầy một tuần.

#plo #baophapluattp #baophapluattphcm",149,2,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid0EvWQSzQP4acXtENrNPXWd2P7tqgrfnZvUMKN5XXXySygYA5S3kgV5GeRWUVdR4gRl,401.0,77.0,0.0,0.0,0.0,3.0
"(PLO)- Phí được tính theo quãng đường phương tiện lưu thông thực tế và thu hoàn toàn bằng ETC.

#plo #baophapluattp #baophapluattphcm",37,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid02k2Z5w2KSWWhx9MR1GwneZipFLE5qC6iSCAs43qs7wwVphQfAgxs5WSPztewcNMDl,133.0,22.0,0.0,0.0,0.0,3.0
"(PLO)- Tại buổi tiếp, Thủ tướng Chính phủ Lê Minh Hưng chúc mừng Triều Tiên đã tổ chức thành công Đại hội Đảng lần thứ IX và Hội nghị nhân dân tối cao khóa XV.

#plo #baophapluattp #baophapluattphcm",121,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid0T49bJ1oQPaiueqmcUr6sfK7cTYrCvnp72x4APNR79BZq4jJ63n3jbkVbjeZJj1xvl,198.0,38.0,0.0,0.0,0.0,3.0
"(PLO)- Công an Lâm Đồng đã khởi tố, bắt tạm giam thanh niên dụ dỗ bé gái 14 tuổi qua mạng xã hội bỏ nhà đi để x.â.m h.ạ.i đến mang thai.

#plo #baophapluattp #baophapluattphcm",161,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid0ErFNX5yArdRFacQzUtCUwLuUXRpD3XXVsiQQHAtEHwGVPX2KAhUASFTEapZYDfXel,175.0,35.0,0.0,0.0,0.0,3.0
"(PLO)- Ông Phùng Văn Hải, Phó Chánh án TAND TP.HCM, được TAND Tối cao điều động, bổ nhiệm giữ chức Chánh án TAND tỉnh Tây Ninh.

#plo #baophapluattp #baophapluattphcm",181,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid02pWFnEy5WBSAxQf26RZkrCFPVN9U6tN6v9dyFJZgRH3FAcyM4iqYgEr3kT6wAXMUl,166.0,29.0,0.0,0.0,0.0,3.0
"(PLO)- Bộ Công Thương cho hay việc ban hành Nghị quyết là cần thiết để tháo gỡ các khó khăn, vướng mắc nhằm triển khai nhanh lộ trình xăng sinh học E10 trên toàn quốc.

#plo #baophapluattp #baophapluattphcm",49,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid09PyZvAFrJEaFtNSuHCzoJSx8xt72CmLA7xzsY53NGPaurDowuxvq9xfvJbKi4BKil,206.0,38.0,0.0,0.0,0.0,3.0
"GREY D chính thức công bố concert đầu tiên trong sự nghiệp vào ngày 03.07 🔥

Sau cú nổ lớn của Album ‘ÁNH SÁNG • MÀN ĐÊM’ Side A, Side B cũng sẽ sớm được ra mắt trong thời gian tới.

🔜 Concert Ánh Sáng Màn Đêm - GREY D | 03.07.2026",974,10,9,,https://www.facebook.com/hhsb.vn/posts/pfbid02MGYaTzbp5L8TMooexgV2P8q2iRHeExtgXEiaRw7rRef4j5v7zpQGh5bRsaBmGw7Kl,231.0,52.0,0.0,0.0,0.0,0.0
"Sau thời gian im lặng trước những ồn ào dư luận, cả hai ca sĩ Lou Hoàng và Hải Đăng Doo đã chính thức lên tiếng phủ nhận các cáo buộc tiêu cực, khẳng định bản thân hoàn toàn không mua bán hay sử dụng ""bóng cười"", cũng như không liên quan đến các cá nhân tung tin sai lệch. 

Lou Hoàng bày tỏ lòng biết ơn trước sự bao dung của khán giả và gửi lời xin lỗi sâu sắc đến gia đình, đặc biệt là mẹ, cùng cộng đồng người hâm mộ (FC SMILOU) vì những áp lực và tổn thương mà họ phải gánh chịu trong những ngày qua.

Hải Đăng Doo đã gửi lời xin lỗi chân thành và sâu sắc đến gia đình, quản lý, các đối tác, nhãn hàng, cùng ekip của hàng loạt chương trình như Anh Trai Say Hi, Tinh Hà Say Hi, Say Hi Rực Rỡ và Sao Nhập Ngũ vì đã làm ảnh hưởng đến tập thể. Anh cũng đặc biệt cúi đầu xin lỗi cộng đồng fan hâm mộ (FC BebeSharks) vì đã khiến họ phải thất vọng và tổn thương. 

Sau những biến cố này, cả Lou Hoàng và Hải Đăng Doo đều thể hiện thái độ cầu thị, tôn trọng mọi đánh giá từ công chúng và cam kết sẽ nghiêm túc nhìn nhận lại bản thân để sửa đổi, trưởng thành hơn và sống trách nhiệm hơn với tình yêu thương của khán giả.",4000,300,28,,https://www.facebook.com/hhsb.vn/posts/pfbid0356sAoRubphPMdvD8imxrJJMMcn2aM6GvwmyHVB2BG5NsEpXGP3y2bYn96DJ6t14Cl,1116.0,248.0,0.0,0.0,0.0,0.0
"Sơn Tùng M-TP cập nhật avatar và cover Facebook, liên tục đi ""like dạo"" trên Thờ Rét City trong trưa chiều nay 

Fan: Nguyễn Thanh Tùng đứng giữa mấy chục cái mặt nạ",3423,112,7,,https://www.facebook.com/hhsb.vn/posts/pfbid02DJ3GrTfAbJRnX5DpC7zi9dLEYTp4CrfwMM8HVw1B2w64hZs2FW1q7CmPwMfXZRVrl,165.0,33.0,0.0,0.0,0.0,0.0
"(PLO)- Hai nhóm thanh thiếu niên đã dùng h.u.n.g k.h.í hỗn chiến trên đường phố ở khu trung tâm thành phố Đồng Nai gây náo loạn cả khu vực.

#plo #baophapluattp #baophapluattphcm",143,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid02dC8nqxPqJHMm5LtWTT9e6eewTbsA4AqHmzDXDFgSGwCUkKEdmijwtd7nXj75hXnvl,178.0,32.0,0.0,0.0,0.0,3.0
"(PLO)- Dù đã nghỉ việc nhưng cựu nhân viên ngân hàng vẫn đưa thông tin gian dối để chiếm đoạt của 4 khách hàng gần 1,7 tỉ đồng.

#plo #baophapluattp #baophapluattphcm",145,1,9,,https://www.facebook.com/phapluattp.vn/posts/pfbid02T4NCbCQnp8th9U5LqC6ypYEEzoUZFksANEuzyQuXNbt8R2HZSxzyUuNRzhRndjbFl,166.0,31.0,0.0,0.0,0.0,3.0
"(PLO)- Công an tỉnh Thanh Hóa vừa triệt xóa đường dây buôn nước hoa giả, giả mạo hàng loạt thương hiệu nổi tiếng trên thế giới như Chanel, Dior, Gucci, Versace… với số tiền bán ra khoảng 200 tỉ đồng chỉ từ đầu năm 2025.

#plo #baophapluattp #baophapluattphcm",199,1,10,,https://www.facebook.com/phapluattp.vn/posts/pfbid02ok9a5hvqsysRBdPKcdSTSDZMU45eZ8KnEqCFeM3LZkV67yX4gMbSkJtLEDgrRYGil,258.0,48.0,0.0,0.0,0.0,3.0
"Gương vỡ lại lành: Sandara Park đăng ảnh OT4 nhân kỷ niệm debut của 2NE1 với caption ""Chúc mừng kỷ niệm 17 năm!!! ♥️♠️🎉"".",1765,65,10,,https://www.facebook.com/hhsb.vn/posts/pfbid0PMDuwAUwMdPx1LmCxFBo8pA3GKiYcKa7zA7Ek9J2AYVJxFiCSqfjqLBBty3DoHrFl,121.0,24.0,3.0,0.0,0.0,0.0
"Bigcityboi trở lại với Album đầu tay mang tên ""Gặp Lại"" vào đúng ngày sinh nhật. Liệu có phải Album tập hợp tất cả các bản ngã trước đây của anh?",1872,13,3,,https://www.facebook.com/hhsb.vn/posts/pfbid02iFoPmhEhqr3ucpJMiCS9yKqAitFVikLPiAQirrB4ND8ZYC8ShcNo7QtFFPsazrrXl,145.0,31.0,0.0,1.0,0.0,0.0
"Anh Trai Vương Bình quay trở lại với trend ăn mì sợi dẹt, chiếm sóng nền tảng TikTok những ngày gần đây.

#MiGauCay #MiSoiDet #TomCayChua",3367,67,9,,https://www.facebook.com/reel/986153087145547/,137.0,25.0,0.0,0.0,0.0,3.0
"(PLO)- Hội nghị thượng đỉnh giữa Chủ tịch Trung Quốc Tập Cận Bình và Tổng thống Nga Vladimir Putin tại Bắc Kinh đã mang lại nhiều kết quả tích cực cho quan hệ song phương, với việc hai lãnh đạo cùng ký tuyên bố chung thực chất, bao trùm nhiều vấn đề.

#plo #baophapluattp #baophapluattphcm",44,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid02SjuhTiDn5WPRTj1BkJXr3xscQrTvqXu4kDqP3TVPYrZH6NyZmQgsACByScMrM2dGl,289.0,55.0,0.0,0.0,0.0,3.0
"(PLO)- Chính quyền địa phương ở Đắk Lắk đã khuyến cáo người dân, du khách và chủ các phương tiện không tiếp cận quá gần khu vực cá voi săn mồi tại biển Cù Lao Mái Nhà.

#plo #baophapluattp #baophapluattphcm",93,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid02pU5seJ7CXvFZyyniYbtWMNoiujppGtf9KPb3P5u7RetKt9D47RRDAtQyGG5UCyMjl,206.0,40.0,0.0,0.0,0.0,3.0
"(PLO)- Công an TP Huế làm việc với 45 người thường xuyên theo dõi, bình luận, chia sẻ, ấn like các thông tin sai sự thật, xuyên tạc từ các trang phản động.

#plo #baophapluattp #baophapluattphcm",324,1,27,,https://www.facebook.com/phapluattp.vn/posts/pfbid0cSzpftXvBbkk55NeYzVfuUAHttFzmt9mKoTwfBZvm23hsSBSUW7RfXm12xkzeF2jl,194.0,36.0,0.0,0.0,0.0,3.0
"UBKT Trung ương kỷ luật và đề nghị kỷ luật nhiều lãnh đạo, nguyên lãnh đạo tỉnh Quảng Ninh, Bắc Ninh",195,1,14,,https://www.facebook.com/phapluattp.vn/posts/pfbid02a5PgsJfj1H9Ucdos6CbDLSoLsheireXyPbK5qRJmGiDY4jw2j3B1NUB7Xa1Qy6sPl,100.0,21.0,0.0,0.0,0.0,0.0
"(PLO)- “Lúc đó, chúng tôi cứ nói đùa là ""sản phẩm để đời"", nhưng không ngờ rằng là đã làm cho anh em chúng tôi như thế này”- cựu Bộ trưởng Y tế Nguyễn Thị Kim Tiến nói.

#plo #baophapluattp #baophapluattphcm",81,1,5,,https://www.facebook.com/phapluattp.vn/posts/pfbid02Lhtf1PwCVdtsnKuTHrqbEJqd4TCdXwy88nXHUGJJcB82PB4zj2VgqnqigZVLhjagl,207.0,41.0,0.0,0.0,0.0,3.0
"(PLO)- Ông Bùi Thái Hùng, Phó Chánh án TAND TP.HCM được điều động, bổ nhiệm giữ chức vụ Chánh án TAND tỉnh Đồng Tháp.

#plo #baophapluattp #baophapluattphcm",275,1,12,,https://www.facebook.com/phapluattp.vn/posts/pfbid02ERM9CtdVbWrsSJq46RoKDmWechNKk4oEAaSYbcXV8YEtQhaKTK5KvBHKTyb2ppppl,156.0,27.0,0.0,0.0,0.0,3.0
"""Đàn chú"" G-DRAGON nhiệt tình PR cho HARU HARU của các cháu CORTIS, đăng hẳn lên story thì đẹp mặt quá rồi 😎🤣",3607,92,33,,https://www.facebook.com/hhsb.vn/posts/pfbid02fZQqbUTSRCVEYB7Up92sabL3XyS34fYFo7exr4ZSvS1S4zMke2reEHP3Nmnq4zojl,109.0,23.0,0.0,0.0,0.0,0.0
Hương Giang trong ngày đầu nhập cuộc với Miss Grand Internationall All Star:,3320,66,4,,https://www.facebook.com/hhsb.vn/posts/pfbid0GX7o4rRGKc6MJG9MuQt4vJtkrXmpKD4VA4zQU78odvrbCfifMaoz3DLKCESMXR1al,76.0,13.0,0.0,0.0,0.0,0.0
"DẤU HIỆU HÈ VỀ: BỚI TÔ CƠM RA RẠP KHÁM PHÁ LÒNG ĐẠI DƯƠNG CÙNG DORAEMON 😼😼

Trước khi coi thì cũng tò mò không biết bản mới sẽ làm tới đâu. Xem xong thì thấy phần hình ảnh lần này đẹp thật sự, mấy cảnh dưới biển lên màn ảnh rộng coi đã mắt cực. Tự nhiên cũng nhớ lại bản cũ hồi nhỏ, đồ hoạ tuy có khác biệt và mới mẻ hơn, nhưng cảm xúc vẫn y chang vậy 😍😍

Phim có đủ miếng: hài có, căng có, rồi mấy đoạn tình bạn dễ thương cũng có luôn. Giải trí là chính, nhưng vẫn lồng ghép nhẹ nhàng thông điệp bảo vệ môi trường nữa. Nói chung Doraemon vẫn là một ""món ăn"" không thể thiếu mỗi mùa hè, kiểu năm nào cũng phải xem một lần mới trọn vẹn

Phim đang có suất chiếu sớm hôm nay và chính thức đổ bộ rạp từ ngày 22/05 đó nha, ra rạp mở màn mùa hè cùng “hội bạn quốc dân” là hợp lý luôn 🤭

#PhimDoraemon2026VN",1973,73,9,,https://www.facebook.com/hhsb.vn/posts/pfbid02Rz7iPgDFeGGCV7EBerazo2dTB6QRqozk6UsvR8xLUNyLvfznd16CAtHnZNj8Ki4wl,800.0,179.0,0.0,0.0,0.0,1.0
"(PLO)- Trong vụ công ty thuê người làm ""chim mồi"" để lừa bán đất, Viện trưởng VKSND tỉnh Đồng Nai đã kháng nghị tăng nặng hình phạt với 7 bị cáo, các bị cáo cũng kháng cáo đề nghị tăng nặng hình phạt với nhiều bị cáo.

#plo #baophapluattp #baophapluattphcm",158,1,5,,https://www.facebook.com/phapluattp.vn/posts/pfbid0GYY93VELPbfsvd5dwLVxwDVqPNdMtVu9Cj2QtD5avuRg83LZpzeuJfhDahVFH7Sdl,256.0,50.0,0.0,0.0,0.0,3.0
